Plant_sp_paper	Plant_name_accepted	Plant_sp_current	Plant_genus_current	Plant_family_current	life_form	fruit_type	husk	color	color_code	fruit_le_cm	fruit_wd_cm	seed_le_cm	seed_wd_cm	seed_diam_cm	n_seeds
Carapa_sp	Carapa	sp	Carapa	Meliaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cedrela_fissilis	Cedrela_fissilis	Cedrela_fissilis	Cedrela	Meliaceae	NA	capsule	A	brown	NA	NA	NA	NA	NA	NA	NA
Guarea_excelsa	Guarea_glabra_subsp._excelsa	Guarea_glabra	Guarea	Meliaceae	tree	capsule	A	red_brown	A_C	2.1	2.5	NA	NA	NA	4
Guarea_glabra	Guarea_glabra	Guarea_glabra	Guarea	Meliaceae	tree	capsule	A	red_brown	A_C	2.1	2.5	NA	NA	NA	4
Guarea_grandifolia	Guarea_guidonia	Guarea_guidonia	Guarea	Meliaceae	tree	capsule	A	red_red	A_C	1.9	1.2	1.42	0.97	0.97	6
Guarea_guidonea	Guarea_guidonia	Guarea_guidonia	Guarea	Meliaceae	tree	capsule	A	red_red	A_C	1.9	1.2	1.42	0.97	0.97	6
Guarea_guidonia	Guarea_guidonia	Guarea_guidonia	Guarea	Meliaceae	tree	capsule	A	red_red	A_C	1.9	1.2	1.42	0.97	0.97	6
Guarea_kunthiana	Guarea_kunthiana	Guarea_kunthiana	Guarea	Meliaceae	tree	capsule	A	red_red	A_C	3.03	2.73	1.6	0.9	0.9	6
Guarea_macrophylla	Guarea_macrophylla	Guarea_macrophylla	Guarea	Meliaceae	tree	capsule	A	red_red	A_C	1.46	1.11	1.11	0.87	0.87	1
Guarea_multiflora	Guarea_guidonia	Guarea_guidonia	Guarea	Meliaceae	tree	capsule	A	red_red	A_C	1.9	1.2	1.42	0.97	0.97	6
Guarea_pohlii	Guarea_kunthiana	Guarea_kunthiana	Guarea	Meliaceae	tree	capsule	A	red_red	A_C	3.03	2.73	1.6	0.9	0.9	6
Guarea_purusana	Guarea_purusana	Guarea_purusana	Guarea	Meliaceae	tree	capsule	A	red_red	A_C	4.5	3.9	NA	NA	NA	6
Guarea_sp	Guarea	sp	Guarea	Meliaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Melia_azedarach	Melia_azedarach	Melia_azedarach	Melia	Meliaceae	NA	NA	NA	NA	NA	1.25	1.73	0.35	0.16	0.16	4
Swietenia_macrophylla	Swietenia_macrophylla	Swietenia_macrophylla	Swietenia	Meliaceae	NA	capsule	A	brown	F	NA	NA	NA	NA	NA	NA
Trichilia_acuminate	Trichilia_acuminata	Trichilia_acuminata	Trichilia	Meliaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trichilia_americana	Trichilia_americana	Trichilia_americana	Trichilia	Meliaceae	tree	capsule	A	red_brown	A_C	3	3.5	NA	0.598	0.598	4
Trichilia_catigua	Trichilia_catigua	Trichilia_catigua	Trichilia	Meliaceae	tree	capsule	A	red_yellow	A_C	1.7	0.86	1.13	0.55	0.55	1
Trichilia_clausenii	Trichilia_claussenii	Trichilia_claussenii	Trichilia	Meliaceae	tree	capsule	A	red_green	A_C	1.04	0.65	0.76	0.69	0.69	1
Trichilia_clausseni	Trichilia_claussenii	Trichilia_claussenii	Trichilia	Meliaceae	tree	capsule	A	red_green	A_C	1.04	0.65	0.76	0.69	0.69	1
Trichilia_claussenii	Trichilia_claussenii	Trichilia_claussenii	Trichilia	Meliaceae	tree	capsule	A	red_green	A_C	1.04	0.65	0.76	0.69	0.69	1
Trichilia_cuneata	Trichilia_martiana	Trichilia_martiana	Trichilia	Meliaceae	tree	capsule	A	red_yellow	A_C	1.1	0.6	NA	0.9	0.9	1
Trichilia_elegans	Trichilia_elegans	Trichilia_elegans	Trichilia	Meliaceae	NA	capsule	A	red_green	A_C	1.1	0.58	0.82	0.56	0.56	1
Trichilia_hirda	Trichilia_hirta	Trichilia_hirta	Trichilia	Meliaceae	NA	capsule	A	red_green	A_C	0.7	0.6	0.51	0.44	0.44	NA
Trichilia_hirta	Trichilia_hirta	Trichilia_hirta	Trichilia	Meliaceae	NA	capsule	A	red_green	A_C	0.7	0.6	0.51	0.44	0.44	NA
Trichilia_laxipaniculata	Trichilia_laxipaniculata	Trichilia_laxipaniculata	Trichilia	Meliaceae	tree	capsule	A	red_green	A_C	1.65	1	NA	0.598	0.598	1
Trichilia_lecointei	Trichilia_lecointei	Trichilia_lecointei	Trichilia	Meliaceae	NA	capsule	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trichilia_martiana	Trichilia_martiana	Trichilia_martiana	Trichilia	Meliaceae	tree	capsule	A	red_yellow	A_C	1.1	0.6	NA	0.9	0.9	1
Trichilia_micrantha	Trichilia_micrantha	Trichilia_micrantha	Trichilia	Meliaceae	tree	capsule	A	red_green	A_C	1.75	1.3	1.15	1.2	1.2	2
Trichilia_pallida	Trichilia_pallida	Trichilia_pallida	Trichilia	Meliaceae	NA	capsule	A	red_green	NA	0.73	0.66	0.61	0.56	0.56	2
Trichilia_pleeana	Trichilia_pleeana	Trichilia_pleeana	Trichilia	Meliaceae	tree	capsule	A	red_green	A_C	2.25	1.75	1.5	1.3	1.3	1
Trichilia_poepiggi	Trichilia_poeppigii	Trichilia_poeppigii	Trichilia	Meliaceae	NA	capsule	A	red_green	A_C	3.4	2.5	1.2	0.6	0.6	2
Trichilia_quadrijuga	Trichilia_quadrijuga	Trichilia_quadrijuga	Trichilia	Meliaceae	tree	capsule	A	red_yellow	A_C	2.2	1	2	0.9	0.9	1
Trichilia_septentrionalis	Trichilia_septentrionalis	Trichilia_septentrionalis	Trichilia	Meliaceae	NA	capsule	A	red_yellow	A_C	1.5	1	1.5	0.9	0.9	1
Trichilia_sp	Trichilia	sp	Trichilia	Meliaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trichilia_tuberculata	Trichilia_tuberculata	Trichilia_tuberculata	Trichilia	Meliaceae	tree	capsule	A	red_brown	A_C	1.2	0.55	0.9	0.8	0.8	1
Abuta_fluminum	Abuta_fluminum	Abuta_fluminum	Abuta	Menispermaceae	liana	drupe	P	orange	F	2.1	1.15	NA	NA	NA	1
Abuta_grandifolia	Abuta_grandifolia	Abuta_grandifolia	Abuta	Menispermaceae	liana	drupe	P	orange	F	2	1.2	NA	1.15	1.15	1
Abuta_obovata	Abuta_obovata	Abuta_obovata	Abuta	Menispermaceae	liana	drupe	P	orange	F	2.05	1.2	NA	NA	NA	1
Abuta_pahnii	Abuta_pahni	Abuta_pahni	Abuta	Menispermaceae	liana	drupe	P	NA	NA	NA	NA	NA	NA	NA	NA
Abuta_panamensis	Abuta_panamensis	Abuta_panamensis	Abuta	Menispermaceae	liana	drupe	P	orange	F	2.5	1.3	NA	NA	NA	1
Abuta_racemosa	Abuta_racemosa	Abuta_racemosa	Abuta	Menispermaceae	liana	drupe	P	NA	F	NA	NA	NA	NA	NA	1
Abuta_rufescens	Abuta_rufescens	Abuta_rufescens	Abuta	Menispermaceae	liana	drupe	P	red	F	2.9	1.5	NA	1.37	1.37	1
Abuta_selloana	Abuta_selloana	Abuta_selloana	Abuta	Menispermaceae	liana	drupe	P	yellow	F	3.2	1.7	1.6	1.6	1.6	1
Abuta_sp	Abuta	sp	Abuta	Menispermaceae	liana	drupe	NA	NA	NA	NA	NA	NA	NA	NA	NA
Anomospermum_chloranthum	Anomospermum_chloranthum	Anomospermum_chloranthum	Anomospermum	Menispermaceae	NA	drupe	P	orange	F	4	2.9	2.75	1.8	1.8	1
Anomospermum_grandifolium	Anomospermum_grandifolium	Anomospermum_grandifolium	Anomospermum	Menispermaceae	liana	drupe	P	orange	F	3.3	2.2	NA	1.64	1.64	1
Anomospermum_reticulatum	Anomospermum_reticulatum	Anomospermum_reticulatum	Anomospermum	Menispermaceae	liana	drupe	P	yellow	F	2.5	2.5	3.14	2.25	2.25	1
Anomospermum_solimoesanum	Anomospermum_solimoesianum	Anomospermum_solimoesianum	Anomospermum	Menispermaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Anomospermum_sp	Anomospermum	sp	Anomospermum	Menispermaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Borismene_japurensis	Borismene_japurensis	Borismene_japurensis	Borismene	Menispermaceae	liana	drupe	P	orange	F	3.5	2.7	2.15	1.3	1.3	1
Caryomene_foveolata	Caryomene_foveolata	Caryomene_foveolata	Caryomene	Menispermaceae	liana	drupe	P	black	F	5	3	NA	NA	NA	1
Caryomene_sp	Caryomene	sp	Caryomene	Menispermaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cayponia_sp	Carronia	sp	Carronia	Menispermaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chondrodendron_microphyllum	Chondrodendron_microphyllum	Chondrodendron_microphyllum	Chondrodendron	Menispermaceae	liana	drupe	P	brown	F	1.8	1.25	1.4	1	1	1
Cissamjelos_pareira	Cissampelos_pareira	Cissampelos_pareira	Cissampelos	Menispermaceae	NA	NA	NA	NA	NA	0.64	0.61	0.46	0.42	0.42	1
Cissampelos_andromorpha	Cissampelos_andromorpha	Cissampelos_andromorpha	Cissampelos	Menispermaceae	NA	NA	NA	NA	NA	0.82	0.78	0.63	0.53	0.53	1
Cissampelos_pareira	Cissampelos_pareira	Cissampelos_pareira	Cissampelos	Menispermaceae	NA	NA	NA	NA	NA	0.64	0.61	0.46	0.42	0.42	1
Curarea_toxicofera	Curarea_toxicofera	Curarea_toxicofera	Curarea	Menispermaceae	NA	drupe	P	yellow	F	2.3	1.5	NA	NA	NA	NA
Elephantomene_eburnea	Elephantomene_eburnea	Elephantomene_eburnea	Elephantomene	Menispermaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hyperbaena_domingensis	Hyperbaena_domingensis	Hyperbaena_domingensis	Hyperbaena	Menispermaceae	liana	drupe	P	yellow	F	2.2	1.39	1.7	1.4	1.4	1
Hyperbaena_tonduzii	Hyperbaena_tonduzii	Hyperbaena_tonduzii	Hyperbaena	Menispermaceae	liana	drupe	P	black	F	1.8	1.4	NA	NA	NA	1
Menispermaceae_sp	Menispermaceae	sp	Menispermaceae	Menispermaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Odontocarya_artifolia	Odontocarya_membranacea	Odontocarya_membranacea	Odontocarya	Menispermaceae	NA	NA	NA	yellow	F	1.2	1	NA	NA	NA	NA
Odontocarya_floribunda	Odontocarya_floribunda	Odontocarya_floribunda	Odontocarya	Menispermaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Odontocarya_sp	Odontocarya	sp	Odontocarya	Menispermaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Odontocarya_ulei	Odontocarya_ulei	Odontocarya_ulei	Odontocarya	Menispermaceae	liana	drupe	P	orange	F	1.6	1.6	NA	NA	NA	1
Odontocarya_wullschlaegelii	Odontocarya_wullschlaegelii	Odontocarya_wullschlaegelii	Odontocarya	Menispermaceae	liana	drupe	P	yellow	F	1.5	1.3	NA	NA	NA	1
Orthomene_schomburgkii	Orthomene_schomburgkii	Orthomene_schomburgkii	Orthomene	Menispermaceae	liana	drupe	P	yellow	F	3.4	1.77	2.92	1.07	1.07	1
Orthomene_verruculosa	Orthomene_verruculosa	Orthomene_verruculosa	Orthomene	Menispermaceae	liana	drupe	P	orange	F	4	2.5	NA	2.7	2.7	1
Sabiacea_sp	Tiliacora	sp	Tiliacora	Menispermaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sciadotenia_mathiasiana	Sciadotenia_mathiasiana	Sciadotenia_mathiasiana	Sciadotenia	Menispermaceae	liana	drupe	P	orange	F	1.45	1.5	NA	NA	NA	1
Sciadotenia_toxifera	Sciadotenia_toxifera	Sciadotenia_toxifera	Sciadotenia	Menispermaceae	liana	drupe	P	yellow	F	1.15	1	1	0.95	0.95	1
Telitoxicum_minutiflorum	Telitoxicum_minutiflorum	Telitoxicum_minutiflorum	Telitoxicum	Menispermaceae	liana	drupe	P	NA	F	NA	NA	NA	1.39	1.39	1
Telitoxicum_minutifolium	Telitoxicum_minutiflorum	Telitoxicum_minutiflorum	Telitoxicum	Menispermaceae	liana	drupe	P	NA	F	NA	NA	NA	1.39	1.39	1
Telitoxicum_sp	Telitoxicum	sp	Telitoxicum	Menispermaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Poraqueiba_sericea	Poraqueiba_sericea	Poraqueiba_sericea	Poraqueiba	Metteniusaceae	NA	drupe	A	black	F	5.5	4.9	5	4.5	4.5	NA
Mollinedia_schottiana	Mollinedia_schottiana	Mollinedia_schottiana	Mollinedia	Monimiaceae	NA	NA	NA	NA	NA	1.03	0.76	0.9	0.59	0.59	1
Mollinedia_uleana	Mollinedia_uleana	Mollinedia_uleana	Mollinedia	Monimiaceae	NA	NA	NA	gray	F	1.84	1.05	1.82	0.99	0.99	1
Belucia_sp	Claytonia	sp	Claytonia	Montiaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cayponia_sp	Claytonia	sp	Claytonia	Montiaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acanthinophylum_ilicifolia	Clarisia_ilicifolia	Clarisia_ilicifolia	Clarisia	Moraceae	tree	drupe	P	red	F	1.24	1.16	NA	0.958	0.958	2
Artocarpu_heterophyllus	Artocarpus_heterophyllus	Artocarpus_heterophyllus	Artocarpus	Moraceae	NA	NA	NA	yellow	NA	60	32.5	3.25	2.35	2.35	NA
Artocarpus_heterophyllus	Artocarpus_heterophyllus	Artocarpus_heterophyllus	Artocarpus	Moraceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Bagassa_guianensis	Bagassa_guianensis	Bagassa_guianensis	Bagassa	Moraceae	tree	multiple	A	orange	I	4.5	4	NA	NA	NA	100
Batocarpus_amazonicus	Batocarpus_amazonicus	Batocarpus_amazonicus	Batocarpus	Moraceae	tree	multiple	A	yellow	I	4	4	NA	NA	NA	50
Batocarpus_costaricensis	Batocarpus_costaricensis	Batocarpus_costaricensis	Batocarpus	Moraceae	NA	multiple	A	green	F	8.3	6.6	NA	NA	NA	NA
Batocarpus_sp	Batocarpus	sp	Batocarpus	Moraceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Brosimum_acutifolium	Brosimum_acutifolium	Brosimum_acutifolium	Brosimum	Moraceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Brosimum_alicastrum	Brosimum_alicastrum	Brosimum_alicastrum	Brosimum	Moraceae	tree	drupe	A	yellow	F	1.75	1.75	1.05	0.95	0.95	1
Brosimum_amplicoma	Brosimum_parinarioides_subsp._amplicoma	Brosimum_parinarioides	Brosimum	Moraceae	tree	drupe	A	green	F	2.7	3.3	NA	0.9	0.9	2
Brosimum_guianense	Brosimum_guianense	Brosimum_guianense	Brosimum	Moraceae	tree	drupe	A	red	F	2.5	2.8	0.76	0.6	0.6	2
Brosimum_lactescens	Brosimum_lactescens	Brosimum_lactescens	Brosimum	Moraceae	tree	drupe	A	orange	F	2	2.5	NA	0.95	0.95	2
Brosimum_parinarioides	Brosimum_parinarioides	Brosimum_parinarioides	Brosimum	Moraceae	tree	drupe	A	green	F	2.7	3.3	NA	0.9	0.9	2
Brosimum_parinaroides	Brosimum_parinarioides	Brosimum_parinarioides	Brosimum	Moraceae	tree	drupe	A	green	F	2.7	3.3	NA	0.9	0.9	2
Brosimum_potabile	Brosimum_potabile	Brosimum_potabile	Brosimum	Moraceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Brosimum_rubescens	Brosimum_rubescens	Brosimum_rubescens	Brosimum	Moraceae	tree	drupe	A	orange	F	2.9	2.5	0.8	0.6	0.6	2
Brosimum_sp	Brosimum	sp	Brosimum	Moraceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Brosimum_uleanum	Brosimum_alicastrum_subsp._bolivarense	Brosimum_alicastrum	Brosimum	Moraceae	tree	drupe	A	yellow	F	1.75	1.75	1.05	0.95	0.95	1
Brosimum_utile	Brosimum_utile	Brosimum_utile	Brosimum	Moraceae	tree	drupe	A	red	F	3	3	2.8	2.6	2.6	1
Brosimun_gaudichaudii	Brosimum_gaudichaudii	Brosimum_gaudichaudii	Brosimum	Moraceae	NA	NA	NA	NA	NA	2.33	2.26	1.34	1.42	1.42	1
Castilla_elastica	Castilla_elastica	Castilla_elastica	Castilla	Moraceae	tree	multiple	A	orange	I	3.5	5	NA	1.15	1.15	15
Castilla_sp	Castilla	sp	Castilla	Moraceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Castilla_ulei	Castilla_ulei	Castilla_ulei	Castilla	Moraceae	tree	multiple	A	yellow	I	3	4	NA	1.15	1.15	15
Chlorophora_tinctoria	Maclura_tinctoria	Maclura_tinctoria	Maclura	Moraceae	tree	multiple	A	green	I	1.67	1.64	0.31	0.18	0.18	120
Clarisia_biflora	Clarisia_biflora	Clarisia_biflora	Clarisia	Moraceae	tree	drupe	P	red	F	2.3	2.3	NA	1.75	1.75	1
Clarisia_ilicifolia	Clarisia_ilicifolia	Clarisia_ilicifolia	Clarisia	Moraceae	tree	drupe	P	red	F	1.24	1.16	NA	0.84	0.84	2
Clarisia_iliciofolia	Clarisia_ilicifolia	Clarisia_ilicifolia	Clarisia	Moraceae	tree	drupe	P	red	F	1.24	1.16	NA	0.958	0.958	2
Clarisia_racemosa	Clarisia_racemosa	Clarisia_racemosa	Clarisia	Moraceae	tree	drupe	P	orange	F	2	1.5	1.9	1.7	1.7	1
Ficus_adhatodifolia	Ficus_adhatodifolia	Ficus_adhatodifolia	Ficus	Moraceae	tree	multiple	A	green	I	1.82	1.98	0.12	0.11	0.11	156
Ficus_amazonica	Ficus_amazonica	Ficus_amazonica	Ficus	Moraceae	tree	multiple	A	red	I	2	2.2	NA	0.1	0.1	500
Ficus_americana	Ficus_americana	Ficus_americana	Ficus	Moraceae	tree	multiple	A	red	I	1.3	1.2	NA	0.09	0.09	120
Ficus_andicola	Ficus_americana_subsp._andicola	Ficus_americana	Ficus	Moraceae	tree	multiple	A	red	I	1.3	1.2	NA	0.09	0.09	120
Ficus_arpazusa	Ficus_pertusa	Ficus_pertusa	Ficus	Moraceae	tree	multiple	A	yellow	I	0.95	0.95	0.13	0.15	0.15	238
Ficus_aurea	Ficus_aurea	Ficus_aurea	Ficus	Moraceae	tree	multiple	A	red	I	1.3	1.2	NA	0.09	0.09	500
Ficus_benjami	Ficus_benjamina	Ficus_benjamina	Ficus	Moraceae	tree	multiple	A	green	I	NA	0.83	0.12	0.07	0.07	500
Ficus_benjamina	Ficus_benjamina	Ficus_benjamina	Ficus	Moraceae	tree	multiple	A	green	I	NA	NA	NA	NA	NA	500
Ficus_boliviana	Ficus_boliviana	Ficus_boliviana	Ficus	Moraceae	tree	multiple	A	green	I	1.9	1.8	NA	0.1	0.1	500
Ficus_broadwayi	Ficus_broadwayi	Ficus_broadwayi	Ficus	Moraceae	tree	multiple	A	red	I	2	2.05	NA	0.1	0.1	500
Ficus_cabollina	Ficus_caballina	Ficus_caballina	Ficus	Moraceae	NA	NA	A	red	I	1.2	1.2	0.1	0.1	0.1	500
Ficus_cahuitensis	Ficus_cahuitensis	Ficus_cahuitensis	Ficus	Moraceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ficus_cervantesiana	Ficus_cervantesiana	Ficus_cervantesiana	Ficus	Moraceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ficus_cestrifolia	Ficus_cestrifolia	Ficus_cestrifolia	Ficus	Moraceae	tree	multiple	A	red	I	1.3	1.3	NA	0.09	0.09	500
Ficus_citrifolia	Ficus_citrifolia	Ficus_citrifolia	Ficus	Moraceae	tree	multiple	A	green	I	1.24	1.15	0.14	0.1	0.1	296
Ficus_clusiaefolia	Ficus_clusiifolia	Ficus_clusiifolia	Ficus	Moraceae	NA	berry	A	NA	NA	0.8	0.75	0.16	0.12	0.12	50
Ficus_clusiifolia	Ficus_clusiifolia	Ficus_clusiifolia	Ficus	Moraceae	tree	multiple	A	green	I	0.83	0.83	0.13	0.1	0.1	500
Ficus_colubrinae	Ficus_colubrinae	Ficus_colubrinae	Ficus	Moraceae	tree	multiple	A	red	I	1.6	1.6	NA	0.1	0.1	500
Ficus_costaricana	Ficus_costaricana	Ficus_costaricana	Ficus	Moraceae	tree	multiple	A	yellow	I	0.7	0.7	NA	0.1	0.1	500
Ficus_cotinifolia	Ficus_cotinifolia	Ficus_cotinifolia	Ficus	Moraceae	tree	multiple	A	red	I	0.95	1.16	NA	0.1	0.1	238
Ficus_crassinervia	Ficus_crassinervia	Ficus_crassinervia	Ficus	Moraceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ficus_crocata	Ficus_crocata	Ficus_crocata	Ficus	Moraceae	tree	multiple	A	green	I	2	2	NA	0.1	0.1	500
Ficus_cyclophylla	Ficus_cyclophylla	Ficus_cyclophylla	Ficus	Moraceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ficus_dendrocida	Ficus_dendrocida	Ficus_dendrocida	Ficus	Moraceae	NA	multiple	A	red	I	NA	0.53	NA	NA	NA	NA
Ficus_donnellsmithii	Ficus_donnell-smithii	Ficus_donnell-smithii	Ficus	Moraceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ficus_duckeana	Ficus_duckeana	Ficus_duckeana	Ficus	Moraceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ficus_enormis	Ficus_enormis	Ficus_enormis	Ficus	Moraceae	tree	multiple	A	red	I	1.4	1.4	0.15	0.12	0.12	50
Ficus_erythrosticta	Ficus_pertusa	Ficus_pertusa	Ficus	Moraceae	tree	multiple	A	yellow	I	0.95	0.95	0.13	0.15	0.15	238
Ficus_eugeniaefolia	Ficus_americana	Ficus_americana	Ficus	Moraceae	tree	multiple	A	red	I	1.3	1.2	NA	0.09	0.09	120
Ficus_eugeniaefolia	Ficus_americana_subsp._americana	Ficus_americana	Ficus	Moraceae	tree	multiple	A	red	I	1.3	1.2	NA	0.09	0.09	120
Ficus_eximia	Ficus_eximia	Ficus_eximia	Ficus	Moraceae	tree	multiple	A	green	I	1.7	1.45	0.11	0.09	0.09	500
Ficus_gardneriana	Ficus_obtusifolia	Ficus_obtusifolia	Ficus	Moraceae	tree	multiple	A	green	I	1.6	1.5	0.21	0.14	0.14	300
Ficus_glabra	Ficus_eximia	Ficus_eximia	Ficus	Moraceae	tree	multiple	A	green	I	1.25	1.25	NA	0.1	0.1	500
Ficus_gomeleira	Ficus_gomelleira	Ficus_gomelleira	Ficus	Moraceae	tree	multiple	A	green	I	2.45	2.28	0.22	0.15	0.15	185
Ficus_gomelleira	Ficus_gomelleira	Ficus_gomelleira	Ficus	Moraceae	tree	multiple	A	green	I	2.45	2.28	0.22	0.15	0.15	185
Ficus_guaranitica	Ficus_citrifolia	Ficus_citrifolia	Ficus	Moraceae	tree	multiple	A	green	I	1.24	1.15	0.14	0.1	0.1	296
Ficus_guianensis	Ficus_americana_subsp._guianensis	Ficus_americana	Ficus	Moraceae	tree	multiple	A	red	I	1.3	1.2	NA	0.09	0.09	120
Ficus_hartwegii	Ficus_hartwegii	Ficus_hartwegii	Ficus	Moraceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ficus_hirsuta	Ficus_hirsuta	Ficus_hirsuta	Ficus	Moraceae	tree	multiple	A	green	I	0.91	0.82	0.1	0.07	0.07	42
Ficus_insipida	Ficus_insipida	Ficus_insipida	Ficus	Moraceae	tree	multiple	A	green	I	2.6	2.52	0.23	0.14	0.14	160
Ficus_isophlebia	Ficus_aurea	Ficus_aurea	Ficus	Moraceae	tree	multiple	A	red	I	1.3	1.2	NA	0.09	0.09	500
Ficus_killipi	Ficus_coerulescens	Ficus_coerulescens	Ficus	Moraceae	tree	multiple	A	red	I	2	2	0.1	0.1	0.1	500
Ficus_krukovii	Ficus_krukovii	Ficus_krukovii	Ficus	Moraceae	tree	multiple	A	green	I	2	2	NA	0.22	0.22	500
Ficus_lehmannii	Ficus_lehmannii	Ficus_lehmannii	Ficus	Moraceae	tree	multiple	A	green	I	NA	NA	NA	0.09	0.09	500
Ficus_leiophylla	Ficus_leiophylla	Ficus_leiophylla	Ficus	Moraceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ficus_luschantiana	Ficus_luschnathiana	Ficus_luschnathiana	Ficus	Moraceae	tree	multiple	A	red	I	1.45	1.23	0.11	0.09	0.09	50
Ficus_luschnathiana	Ficus_luschnathiana	Ficus_luschnathiana	Ficus	Moraceae	tree	multiple	A	red	I	1.45	1.23	0.11	0.09	0.09	50
Ficus_luschnatiana	Ficus_luschnathiana	Ficus_luschnathiana	Ficus	Moraceae	tree	multiple	A	red	I	1.45	1.23	0.11	0.09	0.09	50
Ficus_lushnathiana	Ficus_luschnathiana	Ficus_luschnathiana	Ficus	Moraceae	tree	multiple	A	red	I	1.45	1.23	0.11	0.09	0.09	50
Ficus_mariae	Ficus_mariae	Ficus_mariae	Ficus	Moraceae	tree	multiple	A	green	I	1.23	1.45	NA	0.18	0.18	500
Ficus_mathewsii	Ficus_mathewsii	Ficus_mathewsii	Ficus	Moraceae	tree	multiple	A	green	I	1.7	2	NA	0.22	0.22	500
Ficus_matiziana	Ficus_matiziana	Ficus_matiziana	Ficus	Moraceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ficus_matthewsii	Ficus_mathewsii	Ficus_mathewsii	Ficus	Moraceae	tree	multiple	A	green	I	1.7	2	0.2	0.22	0.22	500
Ficus_maxima	Ficus_maxima	Ficus_maxima	Ficus	Moraceae	tree	multiple	A	yellow	I	2	2	0.1	0.1	0.1	500
Ficus_membranacea	Ficus_membranacea	Ficus_membranacea	Ficus	Moraceae	tree	multiple	A	green	I	2.25	2.25	0.2	0.22	0.22	500
Ficus_microcarpa	Ficus_microcarpa	Ficus_microcarpa	Ficus	Moraceae	NA	NA	NA	NA	NA	1	0.8	0.1	0.1	0.1	50
Ficus_mutisii	Ficus_mutisii	Ficus_mutisii	Ficus	Moraceae	tree	multiple	A	green	I	2	2	NA	0.18	0.18	500
Ficus_nitida	Ficus_benjamina	Ficus_benjamina	Ficus	Moraceae	tree	multiple	A	green	I	NA	NA	NA	NA	NA	500
Ficus_nymphaeaefolia	Ficus_nymphaeifolia	Ficus_nymphaeifolia	Ficus	Moraceae	tree	multiple	A	green	I	2.3	2.15	NA	0.1	0.1	500
Ficus_nymphaeifolia	Ficus_nymphaeifolia	Ficus_nymphaeifolia	Ficus	Moraceae	tree	multiple	A	green	I	2.3	2.15	NA	0.1	0.1	500
Ficus_obtusifolia	Ficus_obtusifolia	Ficus_obtusifolia	Ficus	Moraceae	tree	multiple	A	green	I	1.6	1.5	0.21	0.14	0.14	300
Ficus_obtusiuscula	Ficus_obtusiuscula	Ficus_obtusiuscula	Ficus	Moraceae	tree	multiple	A	green	I	2	2	0.1	0.1	0.1	500
Ficus_organensis	Ficus_cestrifolia	Ficus_cestrifolia	Ficus	Moraceae	tree	multiple	A	red	I	1.3	1.3	NA	0.09	0.09	500
Ficus_paraensis	Ficus_paraensis	Ficus_paraensis	Ficus	Moraceae	tree	multiple	A	green	I	2	1.7	0.2	0.18	0.18	500
Ficus_perforata	Ficus_americana	Ficus_americana	Ficus	Moraceae	tree	multiple	A	red	I	1.3	1.2	NA	0.09	0.09	120
Ficus_pertusa	Ficus_pertusa	Ficus_pertusa	Ficus	Moraceae	tree	multiple	A	yellow	I	0.95	0.95	0.13	0.15	0.15	238
